,0
1411,2265
UA-2906-PHL-MCO,2266
1:30 PM,2267
559,2268
1835,2269
1782,2270
2217,2271
1695,2272
AA-404-MIA-MCO,2273
2226,2274
491,2275
1752,2276
914,2277
1977,2278
1019,2279
8,2280
8:41 AM,2281
1559,2282
404,2283
11:58 AM,2284
1375,2285
954,2286
1824,2287
1940,2288
10:10 AM,2289
9:04 AM,2290
1890,2291
1899,2292
2442,2293
1465,2294
10,2295
411,2296
1147,2297
UA-1500-IAH-GUA,2298
628,2299
2424,2300
1089,2301
2:26 PM,2302
299,2303
1120,2304
7:37 PM,2305
2416,2306
816,2307
10:27 AM,2308
294,2309
1983,2310
1928,2311
8:42 AM,2312
1696,2313
2420,2314
1156,2315
803,2316
871,2317
763,2318
242,2319
3:01 PM,2320
6:02 AM,2321
UA-62-IAH-EWR,2322
8:24 AM,2323
7:40 AM,2324
1950,2325
AA-2268-PHX-ORD,2326
1245,2327
1495,2328
UA-828-SFO-ORD,2329
1764,2330
12:35 PM,2331
107,2332
11:33 AM,2333
1732,2334
1603,2335
936,2336
362,2337
649,2338
1545,2339
327,2340
12:09 PM,2341
873,2342
8:47 AM,2343
1043,2344
2229,2345
11:44 AM,2346
1691,2347
2331,2348
459,2349
2005,2350
605,2351
2411,2352
398,2353
2342,2354
8:46 PM,2355
1883,2356
858,2357
542,2358
852,2359
835,2360
UA-414-LAX-SFO,2361
1834,2362
2019,2363
869,2364
1865,2365
1894,2366
376,2367
410,2368
538,2369
AA-222-LAX-BOS,2370
1686,2371
1423,2372
2249,2373
2064,2374
1658,2375
2104,2376
1:32 PM,2377
1389,2378
2161,2379
96,2380
1351,2381
257,2382
925,2383
667,2384
2142,2385
1817,2386
1026,2387
1750,2388
1387,2389
8:05 AM,2390
151,2391
2152,2392
4:02 PM,2393
544,2394
937,2395
399,2396
3:31 PM,2397
33,2398
1206,2399
2151,2400
1759,2401
203,2402
579,2403
73,2404
9:23 AM,2405
865,2406
1311,2407
771,2408
1651,2409
1715,2410
5:43 PM,2411
2305,2412
2413,2413
854,2414
660,2415
251,2416
1660,2417
1991,2418
381,2419
1766,2420
1516,2421
424,2422
575,2423
1346,2424
371,2425
2257,2426
1335,2427
638,2428
3:11 PM,2429
1996,2430
314,2431
1755,2432
2234,2433
847,2434
CO-16-LAX-EWR,2435
1664,2436
473,2437
793,2438
759,2439
3:09 PM,2440
2385,2441
160,2442
1152,2443
1442,2444
2276,2445
1918,2446
688,2447
1267,2448
5:24 PM,2449
1760,2450
445,2451
813,2452
4:18 PM,2453
723,2454
1497,2455
618,2456
1867,2457
1216,2458
924,2459
112,2460
1078,2461
2286,2462
2230,2463
2:01 PM,2464
495,2465
768,2466
2412,2467
1919,2468
1401,2469
1721,2470
2108,2471
841,2472
243,2473
11:49 PM,2474
1251,2475
590,2476
84,2477
233,2478
1304,2479
2382,2480
148,2481
1243,2482
2080,2483
441,2484
1040,2485
2012,2486
91,2487
152,2488
716,2489
7:02 AM,2490
266,2491
1329,2492
2206,2493
1:07 PM,2494
906,2495
2314,2496
1954,2497
964,2498
4:59 PM,2499
9:49 PM,2500
848,2501
AA-1640-MIA-MCO,2502
12:10 AM,2503
1571,2504
2028,2505
2134,2506
701,2507
9:58 AM,2508
AA-85-JFK-SFO,2509
1821,2510
1166,2511
1428,2512
1501,2513
2010,2514
2044,2515
9:59 AM,2516
1879,2517
799,2518
767,2519
2098,2520
1469,2521
AA-4198-ORD-CLE,2522
2110,2523
12:37 PM,2524
2:59 PM,2525
1179,2526
457,2527
1995,2528
6:35 AM,2529
82,2530
155,2531
1675,2532
696,2533
607,2534
2440,2535
1481,2536
22,2537
898,2538
752,2539
1989,2540
2289,2541
12:06 PM,2542
11:21 AM,2543
476,2544
729,2545
867,2546
587,2547
AA-3979-CVG-ORD,2548
263,2549
4:06 PM,2550
1000,2551
214,2552
1155,2553
2:49 PM,2554
221,2555
1048,2556
2253,2557
357,2558
1140,2559
782,2560
7:27 PM,2561
1827,2562
11:34 PM,2563
2058,2564
AA-3756-ORD-SLC,2565
2179,2566
1532,2567
9:56 AM,2568
2348,2569
5,2570
132,2571
602,2572
1886,2573
9:12 AM,2574
1684,2575
1:40 PM,2576
918,2577
1654,2578
Dec 01 - 11:01am,2579
1907,2580
2157,2581
154,2582
11,2583
20,2584
1187,2585
1298,2586
790,2587
10:36 AM,2588
551,2589
1680,2590
1101,2591
2164,2592
980,2593
378,2594
.,2595
599,2596
1167,2597
2096,2598
9:31 AM,2599
1790,2600
8:29 AM,2601
1196,2602
1629,2603
2300,2604
818,2605
851,2606
1314,2607
2360,2608
2422,2609
1122,2610
1530,2611
823,2612
810,2613
1153,2614
9:45 AM,2615
165,2616
11:04 AM,2617
2214,2618
8:06 AM,2619
1027,2620
1158,2621
2114,2622
414,2623
12,2624
4:24 PMDec 01,2625
10:19 AM,2626
1562,2627
1806,2628
550,2629
2270,2630
1018,2631
2020,2632
9:11 PM,2633
364,2634
2287,2635
136,2636
114,2637
598,2638
10:31 PM,2639
1035,2640
479,2641
6:34 PM,2642
448,2643
1844,2644
692,2645
1235,2646
2129,2647
1875,2648
UA-2830-MCO-CLT,2649
1137,2650
1151,2651
1217,2652
1394,2653
2444,2654
304,2655
115,2656
1706,2657
1109,2658
958,2659
284,2660
830,2661
2089,2662
1669,2663
718,2664
466,2665
1993,2666
1016,2667
1625,2668
2310,2669
2135,2670
1555,2671
UA-37-EWR-MCO,2672
4:47 PM,2673
1261,2674
AA-431-MIA-SFO,2675
146,2676
1013,2677
1484,2678
1793,2679
269,2680
53,2681
1697,2682
6:56 PM,2683
1180,2684
1979,2685
1492,2686
1745,2687
8:26 AM,2688
9:28 AM,2689
125,2690
1232,2691
10:52 AM,2692
11:35 AM,2693
1118,2694
312,2695
846,2696
432,2697
2185,2698
1223,2699
7:33 PM,2700
Dec 02 - Contact Airline,2701
2136,2702
755,2703
1945,2704
2062,2705
2182,2706
9:09 AM,2707
5:58 AM,2708
1799,2709
994,2710
2004,2711
1458,2712
9:32 AM,2713
AA-3842-MSP-ORD,2714
765,2715
1563,2716
2318,2717
2386,2718
2:50 PM,2719
8:18 AM,2720
616,2721
2171,2722
1:55 PM,2723
878,2724
892,2725
1117,2726
12:29 AM,2727
405,2728
5:26 AM,2729
AA-1434-DFW-MCO,2730
6:58 AM,2731
1186,2732
2016,2733
1579,2734
291,2735
AA-4344-ORD-DTW,2736
12:14 PM,2737
497,2738
1290,2739
2299,2740
973,2741
247,2742
CO-1694-LAX-IAH,2743
AA-4330-CVG-ORD,2744
AA-1522-SFO-ORD,2745
2066,2746
1978,2747
822,2748
1749,2749
2212,2750
AA-1886-BOS-MIA,2751
717,2752
2:03 PM,2753
2258,2754
10:46 AM,2755
1057,2756
1036,2757
1172,2758
971,2759
1296,2760
1520,2761
10:53 AM,2762
1004,2763
8:56 AM,2764
1761,2765
7:58 AM,2766
1310,2767
328,2768
2401,2769
1352,2770
1072,2771
2375,2772
1968,2773
342,2774
952,2775
7:15 PM,2776
689,2777
170,2778
224,2779
303,2780
11:37 AM,2781
547,2782
1256,2783
779,2784
1923,2785
2063,2786
7:23 AM,2787
252,2788
7:55 PM,2789
49,2790
1722,2791
2301,2792
1957,2793
2255,2794
788,2795
857,2796
4:55 PM,2797
1096,2798
1100,2799
258,2800
361,2801
447,2802
2272,2803
2099,2804
1438,2805
UA-2708-EWR-CLT,2806
2083,2807
2367,2808
UA-233-LAX-JFK,2809
987,2810
1920,2811
884,2812
6:47 PM,2813
748,2814
783,2815
1111,2816
1891,2817
296,2818
1234,2819
879,2820
1286,2821
842,2822
1460,2823
2216,2824
974,2825
2138,2826
686,2827
603,2828
1797,2829
175,2830
1868,2831
102,2832
875,2833
262,2834
1725,2835
1943,2836
2269,2837
795,2838
2381,2839
143,2840
2115,2841
1112,2842
791,2843
1621,2844
1294,2845
1380,2846
1:08 PM,2847
1332,2848
1368,2849
AA-3809-PHX-LAX,2850
1674,2851
4:54 PM,2852
2187,2853
1354,2854
1786,2855
2174,2856
1810,2857
1997,2858
74,2859
442,2860
169,2861
669,2862
2061,2863
178,2864
1762,2865
1463,2866
9:05 AM,2867
498,2868
1925,2869
10:23 AM,2870
956,2871
1476,2872
1337,2873
887,2874
1682,2875
11:51 AM,2876
1390,2877
1946,2878
437,2879
1399,2880
2395,2881
248,2882
570,2883
UA-858-PVG-SFO,2884
113,2885
46,2886
663,2887
6:54 AM,2888
10:16 AM,2889
1792,2890
190,2891
3:33 PM,2892
Dec 01 - Contact Airline,2893
991,2894
4:05 PM,2895
1932,2896
744,2897
1081,2898
843,2899
149,2900
286,2901
1028,2902
244,2903
1846,2904
1771,2905
1125,2906
116,2907
1210,2908
1841,2909
126,2910
268,2911
5:25 AM,2912
423,2913
287,2914
1067,2915
1228,2916
2238,2917
6:15 AM,2918
2251,2919
1051,2920
1207,2921
912,2922
1553,2923
2419,2924
467,2925
1504,2926
2097,2927
2:18 PM,2928
1003,2929
1159,2930
1712,2931
1949,2932
31,2933
108,2934
11:11 AM,2935
1020,2936
2274,2937
1673,2938
2373,2939
47,2940
UA-3515-IAD-MSP,2941
2184,2942
666,2943
11:55 AM,2944
1635,2945
653,2946
1453,2947
608,2948
1711,2949
941,2950
1740,2951
1099,2952
1558,2953
30,2954
1113,2955
6:43 PM,2956
565,2957
1420,2958
12:50 PM,2959
2:42 PM,2960
1637,2961
4:45 PM,2962
904,2963
606,2964
AA-1165-JFK-MIA,2965
516,2966
896,2967
1424,2968
1365,2969
2166,2970
2118,2971
351,2972
645,2973
348,2974
1909,2975
3:14 PM,2976
1972,2977
2407,2978
1467,2979
850,2980
7:35 PM,2981
1981,2982
2204,2983
915,2984
1845,2985
177,2986
1510,2987
5:52 AM,2988
240,2989
2036,2990
1849,2991
2175,2992
2376,2993
674,2994
820,2995
117,2996
4:28 PM,2997
1847,2998
UA-248-PHX-ORD,2999
1:14 PM,3000
1533,3001
1366,3002
3:40 PM,3003
341,3004
1056,3005
1763,3006
1699,3007
699,3008
464,3009
CO-52-IAH-LAX,3010
545,3011
