,0
8:53 PM,2225
83,2226
9:21 AM,2227
1292,2228
2359,2229
6:31 PM,2230
235,2231
183,2232
1257,2233
4:52 PM,2234
986,2235
1599,2236
306,2237
2379,2238
6:00 AM,2239
2317,2240
2343,2241
11:22 AM,2242
1:41 PM,2243
2415,2244
781,2245
10:40 AM,2246
5:26 PM,2247
939,2248
647,2249
379,2250
10:39 PM,2251
101,2252
943,2253
198,2254
776,2255
549,2256
4:16 PM,2257
1990,2258
12:00 PM,2259
637,2260
1233,2261
AA-1733-ORD-PHX,2262
1378,2263
2018,2264
4:56 PM,2265
10:28 PM,2266
1527,2267
705,2268
1430,2269
2339,2270
1:45 PM,2271
494,2272
754,2273
762,2274
2065,2275
4:48 PM,2276
501,2277
2423,2278
68,2279
6:28 PM,2280
488,2281
2052,2282
1897,2283
32,2284
370,2285
493,2286
1265,2287
1047,2288
2025,2289
10:29 AM,2290
2352,2291
585,2292
2332,2293
1485,2294
AA-3468-CVG-MIA,2295
11:27 AM,2296
2365,2297
50,2298
9:34 AM,2299
foxbusiness,2300
164,2301
10:45 AM,2302
962,2303
523,2304
1157,2305
1961,2306
161,2307
239,2308
215,2309
876,2310
12:01 AM,2311
1417,2312
2079,2313
7:59 AM,2314
4:53 PM,2315
2245,2316
158,2317
8:20 PM,2318
8:07 AM,2319
2022,2320
1618,2321
1293,2322
1861,2323
8:49 AM,2324
982,2325
2389,2326
1757,2327
833,2328
913,2329
5:22 PM,2330
AA-3786-IAH-ORD,2331
1648,2332
1:20 PM,2333
739,2334
1446,2335
3:55 PM,2336
325,2337
624,2338
1622,2339
1568,2340
166,2341
6:36 PM,2342
12:02 PM,2343
685,2344
1626,2345
1454,2346
1640,2347
1630,2348
1:50 PM,2349
583,2350
187,2351
2090,2352
1205,2353
3:19 PM,2354
1009,2355
1794,2356
helloflight,2357
1289,2358
1397,2359
1012,2360
12:11 AM,2361
1404,2362
5:27 PM,2363
1315,2364
11:26 AM,2365
1371,2366
1168,2367
1398,2368
2353,2369
1597,2370
6:23 PM,2371
7:32 AM,2372
1:30 PM,2373
UA-2906-PHL-MCO,2374
1411,2375
559,2376
1835,2377
1782,2378
2217,2379
1695,2380
AA-404-MIA-MCO,2381
2226,2382
491,2383
1752,2384
914,2385
1977,2386
1019,2387
8,2388
8:41 AM,2389
1559,2390
404,2391
11:58 AM,2392
1375,2393
954,2394
1824,2395
7:08 PM,2396
1940,2397
10:10 AM,2398
2:15 PM,2399
9:04 AM,2400
1890,2401
1899,2402
2442,2403
1465,2404
10,2405
411,2406
1147,2407
UA-1500-IAH-GUA,2408
628,2409
2424,2410
1089,2411
2:26 PM,2412
299,2413
1120,2414
7:37 PM,2415
2416,2416
816,2417
10:27 AM,2418
294,2419
6:59 AM,2420
1983,2421
8:56 PM,2422
1928,2423
8:42 AM,2424
1696,2425
2420,2426
1156,2427
803,2428
871,2429
763,2430
242,2431
3:01 PM,2432
6:02 AM,2433
UA-62-IAH-EWR,2434
8:24 AM,2435
7:40 AM,2436
1950,2437
AA-2268-PHX-ORD,2438
1245,2439
1495,2440
UA-828-SFO-ORD,2441
1764,2442
12:35 PM,2443
107,2444
11:33 AM,2445
1732,2446
11:31 PM,2447
1603,2448
936,2449
362,2450
649,2451
1545,2452
10:06 AM,2453
327,2454
12:09 PM,2455
873,2456
8:47 AM,2457
1043,2458
2229,2459
11:44 AM,2460
1691,2461
2331,2462
459,2463
2005,2464
605,2465
2411,2466
398,2467
2342,2468
8:46 PM,2469
1883,2470
858,2471
542,2472
852,2473
835,2474
UA-414-LAX-SFO,2475
1834,2476
2019,2477
869,2478
1865,2479
1894,2480
376,2481
410,2482
538,2483
AA-222-LAX-BOS,2484
1686,2485
1423,2486
2249,2487
2064,2488
1658,2489
2104,2490
1:32 PM,2491
1389,2492
2161,2493
96,2494
1351,2495
257,2496
925,2497
flightstats,2498
667,2499
2142,2500
1817,2501
1026,2502
1750,2503
1387,2504
8:05 AM,2505
151,2506
2152,2507
4:02 PM,2508
544,2509
937,2510
399,2511
3:31 PM,2512
33,2513
1206,2514
2151,2515
1759,2516
203,2517
iad,2518
579,2519
73,2520
9:23 AM,2521
865,2522
1311,2523
771,2524
1651,2525
1715,2526
5:43 PM,2527
allegiantair,2528
2305,2529
2413,2530
854,2531
660,2532
251,2533
1660,2534
1991,2535
wunderground,2536
381,2537
1766,2538
1516,2539
424,2540
575,2541
1346,2542
371,2543
2257,2544
1335,2545
638,2546
3:11 PM,2547
1996,2548
314,2549
1755,2550
2234,2551
847,2552
CO-16-LAX-EWR,2553
1664,2554
473,2555
793,2556
759,2557
3:09 PM,2558
2385,2559
160,2560
1152,2561
1442,2562
2276,2563
1918,2564
688,2565
1267,2566
5:24 PM,2567
1760,2568
445,2569
813,2570
4:18 PM,2571
723,2572
1497,2573
8:04 PM,2574
618,2575
10:15 AM,2576
1867,2577
1216,2578
924,2579
112,2580
1078,2581
2286,2582
2230,2583
2:01 PM,2584
495,2585
768,2586
2412,2587
1919,2588
1401,2589
1721,2590
2108,2591
841,2592
243,2593
11:49 PM,2594
1251,2595
590,2596
84,2597
233,2598
1304,2599
2382,2600
148,2601
flights,2602
1243,2603
2080,2604
441,2605
1040,2606
2012,2607
91,2608
152,2609
716,2610
7:02 AM,2611
266,2612
1329,2613
2206,2614
1:07 PM,2615
906,2616
2314,2617
1954,2618
964,2619
4:59 PM,2620
9:49 PM,2621
848,2622
AA-1640-MIA-MCO,2623
12:10 AM,2624
1571,2625
2028,2626
2:47 PM,2627
2134,2628
701,2629
9:58 AM,2630
AA-85-JFK-SFO,2631
1821,2632
1166,2633
5:25 PM,2634
1428,2635
1501,2636
2010,2637
2044,2638
9:59 AM,2639
1879,2640
1:05 PM,2641
799,2642
8:22 PM,2643
767,2644
2098,2645
1469,2646
AA-4198-ORD-CLE,2647
2110,2648
12:37 PM,2649
2:59 PM,2650
1179,2651
457,2652
1995,2653
6:35 AM,2654
82,2655
155,2656
1675,2657
696,2658
607,2659
2440,2660
1481,2661
22,2662
898,2663
752,2664
1989,2665
2289,2666
12:06 PM,2667
11:21 AM,2668
476,2669
729,2670
867,2671
587,2672
AA-3979-CVG-ORD,2673
263,2674
4:06 PM,2675
1000,2676
214,2677
1155,2678
2:49 PM,2679
airtravelcenter,2680
221,2681
1048,2682
2253,2683
357,2684
1140,2685
782,2686
7:27 PM,2687
1827,2688
3:03 PM,2689
11:34 PM,2690
2058,2691
AA-3756-ORD-SLC,2692
2179,2693
1532,2694
9:56 AM,2695
2348,2696
5,2697
132,2698
602,2699
1886,2700
9:12 AM,2701
1684,2702
1:40 PM,2703
918,2704
1654,2705
Dec 01 - 11:01am,2706
1907,2707
1:57 PM,2708
2157,2709
154,2710
11,2711
20,2712
1187,2713
1298,2714
790,2715
10:36 AM,2716
551,2717
1680,2718
1101,2719
2164,2720
980,2721
7:00 AM,2722
378,2723
.,2724
599,2725
1167,2726
2096,2727
9:31 AM,2728
flytecomm,2729
1790,2730
8:29 AM,2731
1196,2732
1629,2733
2300,2734
818,2735
851,2736
1314,2737
2360,2738
2422,2739
1122,2740
1530,2741
823,2742
810,2743
1153,2744
9:45 AM,2745
165,2746
11:04 AM,2747
boston,2748
2214,2749
8:06 AM,2750
1027,2751
1158,2752
2114,2753
414,2754
12,2755
4:24 PMDec 01,2756
10:19 AM,2757
1562,2758
1806,2759
550,2760
2270,2761
1018,2762
2020,2763
9:11 PM,2764
364,2765
2287,2766
136,2767
114,2768
598,2769
10:31 PM,2770
11:25 AM,2771
1035,2772
479,2773
6:34 PM,2774
448,2775
1844,2776
692,2777
1235,2778
2129,2779
1875,2780
UA-2830-MCO-CLT,2781
1137,2782
1151,2783
1217,2784
1394,2785
2444,2786
304,2787
115,2788
1706,2789
1109,2790
958,2791
284,2792
830,2793
2089,2794
1669,2795
718,2796
466,2797
1993,2798
1016,2799
1625,2800
2310,2801
2135,2802
1555,2803
UA-37-EWR-MCO,2804
4:47 PM,2805
1261,2806
AA-431-MIA-SFO,2807
146,2808
1013,2809
1484,2810
1793,2811
269,2812
53,2813
1697,2814
6:56 PM,2815
1180,2816
1979,2817
1492,2818
1745,2819
8:26 AM,2820
9:28 AM,2821
125,2822
1232,2823
10:52 AM,2824
11:35 AM,2825
1118,2826
312,2827
846,2828
432,2829
2185,2830
1223,2831
7:33 PM,2832
Dec 02 - Contact Airline,2833
2136,2834
755,2835
1945,2836
2062,2837
2182,2838
flightaware,2839
9:09 AM,2840
5:58 AM,2841
1799,2842
994,2843
2004,2844
1458,2845
9:32 AM,2846
AA-3842-MSP-ORD,2847
765,2848
1563,2849
2318,2850
2386,2851
2:50 PM,2852
8:18 AM,2853
616,2854
2171,2855
1:55 PM,2856
878,2857
892,2858
1117,2859
12:29 AM,2860
405,2861
5:26 AM,2862
AA-1434-DFW-MCO,2863
6:58 AM,2864
1186,2865
2016,2866
1579,2867
291,2868
AA-4344-ORD-DTW,2869
12:14 PM,2870
497,2871
1290,2872
2299,2873
973,2874
247,2875
CO-1694-LAX-IAH,2876
AA-4330-CVG-ORD,2877
AA-1522-SFO-ORD,2878
2066,2879
1978,2880
822,2881
1749,2882
2212,2883
AA-1886-BOS-MIA,2884
717,2885
2:03 PM,2886
2258,2887
10:46 AM,2888
1057,2889
1036,2890
1172,2891
971,2892
1296,2893
1520,2894
10:53 AM,2895
1004,2896
8:56 AM,2897
1761,2898
7:58 AM,2899
1310,2900
328,2901
2401,2902
1352,2903
1072,2904
2375,2905
1968,2906
342,2907
952,2908
7:15 PM,2909
689,2910
170,2911
224,2912
303,2913
11:37 AM,2914
547,2915
1256,2916
779,2917
9:15 AM,2918
1923,2919
2063,2920
7:23 AM,2921
252,2922
7:55 PM,2923
2:53 PM,2924
49,2925
1722,2926
2301,2927
1957,2928
2255,2929
788,2930
4:55 PM,2931
857,2932
1096,2933
1100,2934
258,2935
361,2936
447,2937
2272,2938
2099,2939
1438,2940
UA-2708-EWR-CLT,2941
2083,2942
2367,2943
9:55 AM,2944
UA-233-LAX-JFK,2945
987,2946
1920,2947
884,2948
6:47 PM,2949
748,2950
783,2951
1111,2952
1891,2953
296,2954
1234,2955
879,2956
1286,2957
842,2958
1460,2959
2216,2960
974,2961
2138,2962
686,2963
603,2964
1797,2965
175,2966
1868,2967
102,2968
875,2969
262,2970
1725,2971
1943,2972
2269,2973
795,2974
2381,2975
143,2976
2115,2977
1112,2978
791,2979
1621,2980
1294,2981
1380,2982
1:08 PM,2983
1332,2984
1368,2985
AA-3809-PHX-LAX,2986
1674,2987
4:54 PM,2988
2187,2989
1354,2990
1786,2991
5:50 AM,2992
2174,2993
1810,2994
1997,2995
74,2996
mytripandmore,2997
442,2998
169,2999
669,3000
2061,3001
178,3002
1762,3003
1463,3004
9:05 AM,3005
498,3006
1925,3007
10:23 AM,3008
956,3009
mco,3010
1476,3011
1337,3012
887,3013
1682,3014
11:51 AM,3015
7:03 PM,3016
12:05 AM,3017
1390,3018
1946,3019
437,3020
1399,3021
2395,3022
248,3023
570,3024
UA-858-PVG-SFO,3025
113,3026
46,3027
663,3028
6:54 AM,3029
10:16 AM,3030
1792,3031
190,3032
3:33 PM,3033
4:05 PM,3034
Dec 01 - Contact Airline,3035
991,3036
1932,3037
744,3038
1081,3039
843,3040
149,3041
286,3042
1028,3043
244,3044
1846,3045
1771,3046
1125,3047
116,3048
1210,3049
1841,3050
2:22 PM,3051
126,3052
268,3053
5:25 AM,3054
423,3055
287,3056
1067,3057
1228,3058
2238,3059
6:15 AM,3060
2251,3061
1051,3062
den,3063
1207,3064
912,3065
1553,3066
2419,3067
467,3068
7:00 PM,3069
1504,3070
8:15 AM,3071
2097,3072
2:18 PM,3073
1003,3074
1159,3075
1712,3076
1949,3077
31,3078
108,3079
11:11 AM,3080
1020,3081
2274,3082
1673,3083
2373,3084
47,3085
UA-3515-IAD-MSP,3086
2184,3087
666,3088
11:55 AM,3089
1635,3090
653,3091
1453,3092
608,3093
1711,3094
941,3095
myrateplan,3096
1740,3097
1099,3098
1558,3099
30,3100
1113,3101
6:43 PM,3102
flightexplorer,3103
565,3104
1420,3105
12:50 PM,3106
2:42 PM,3107
1637,3108
4:45 PM,3109
904,3110
606,3111
AA-1165-JFK-MIA,3112
516,3113
896,3114
1424,3115
1365,3116
2166,3117
2118,3118
351,3119
645,3120
348,3121
1909,3122
3:14 PM,3123
1972,3124
2407,3125
1467,3126
850,3127
7:35 PM,3128
1981,3129
2204,3130
915,3131
1845,3132
177,3133
1510,3134
5:52 AM,3135
240,3136
2036,3137
1849,3138
2175,3139
2376,3140
674,3141
820,3142
117,3143
4:28 PM,3144
1847,3145
UA-248-PHX-ORD,3146
1:14 PM,3147
1533,3148
1366,3149
3:40 PM,3150
341,3151
1056,3152
1763,3153
1699,3154
699,3155
464,3156
CO-52-IAH-LAX,3157
545,3158
