Supporting Exceptions to Schema Consistency to Ease Schema Evolution in OODBMS,1019
"Jennifer Widom, Adam Bosworth, Bruce Lindsay, Michael Stonebraker, Dan Suciu",1020
"Eric Freeman, David Gelernter",1021
"Louiqa Raschid, Jorge Lobo",1022
T. K. Rengarajan,1023
RainForest - A Framework for Fast Decision Tree Construction of Large Datasets,1024
"Geraldo Zimbrao, Jano Moreira de Souza",1025
Modeling Skewed Distribution Using Multifractals and the `80-20' Law,1026
"Chun Zhang, Jeffrey Naughton, David DeWitt, Qiong Luo, Guy Lohman",1027
"H. V. Jagadish, Laks V. S. Lakshmanan, Divesh Srivastava",1028
Hardware acceleration for spatial selections and joins,1029
"Rie Sawai, Masahiko Tsukamoto, Yin-Huei Loh, Tsutomu Terada, Shojiro Nishio",1030
"Mary Tork Roth, Fatma Ozcan, Laura M. Haas",1031
A query language for a Web-site management system,1032
Diluting ACID,1033
"Ken Smith, Leo Obrst",1034
"Kurt P. Brown, Manish Mehta, Michael J. Carey, Miron Livny",1035
"Sin Yeung Lee, Tok Wang Ling, Hua-Gang Li",1036
"Kyu Young Whang, Sang Wook Kim, Gio Wiederhold",1037
"A. Formica, H. D. Groger, M. Missikoff",1038
Mind your vocabulary: query mapping across heterogeneous information sources,1039
"Paolo Ciaccia, Marco Patella",1040
Multigranularity locking in multiple job classes transaction processing system,1041
Themistoklis Palpanas,1042
Demonstration: Enabling Scalable Online Personalization on the Web,1043
"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",1044
Christopher Ahlberg,1045
"Beng Chin Ooi, Yanfeng Shu, Kian-Lee Tan",1046
"Takeshi Fukuda, Yasuhiko Morimoto, Shimichi Morishita, Takeshi Tokuyama",1047
"T. Imielinski, A. Virmani",1048
Data Integration in the Large: The Challenge of Reuse,1049
"Dallan Quass, Jennifer Widom, Roy Goldman, Kevin Haas, Qingshan Luo, Jason McHugh, Svetlozar Nestorov, Anand Rajaraman, Hugo Rivero, Serge Abiteboul, Jeff Ullman, Janet Wiener",1050
"P. Krishnan, Jeffrey Scott Vitter, Bala Iyer",1051
Research and practice in federated information systems,1052
"Lionel Brunie, Harald Kosch",1053
"Dimitrios Georgakopoulos, Marek Rusinkiewicz, Witold Litwin",1054
Enabling dynamic content caching for database-driven web sites,1055
An Internet-based negotiation server for e-commerce,1056
Nodose version 2.0,1057
Microsoft.com: a high-scale data management and transaction processing solution,1058
"Evaggelia Pitoura, Serge Abiteboul, Dieter Pfoser, George Samaras, Michalis Vazirgiannis",1059
"H. V. Jagadish, S. Al-Khalifa, A. Chapman, L. V. S. Lakshmanan, A. Nierman, S. Paparizos, J. M. Patel, D. Srivastava, N. Wiwatwattana, Y. Wu, C. Yu",1060
Speeding up construction of PMR quadtree-based spatial indexes,1061
The Piazza peer data management project,1062
Sleepers and workaholics: caching strategies in mobile environments,1063
"Minos N. Garofalakis, Rajeev Rastogi, Kyuseok Shim",1064
The LyriC language: querying constraint objects,1065
"Per-&#197;ke Larson, Jonathan Goldstein, Jingren Zhou",1066
OFL: a functional execution model for object query languages,1067
Gigascope: high performance network monitoring with an SQL interface,1068
Semantic Compression and Pattern Extraction with Fascicles,1069
"David DeHaan, David Toman, Mariano P. Consens, M. Tamer &#214;zsu",1070
"Manoj Chavda, Peter T. Wood",1071
"Luc Bouganim, Tatiana Chan-Sine-Ying, Tuyet-Tram Dang-Ngoc, Jean-Luc Darroux, Georges Gardarin, Fei Sha",1072
Optimizing Queries on Compressed Bitmaps,1073
Dan Suciu,1074
Holistic twig joins: optimal XML pattern matching,1075
About Quark Digital Media System,1076
"E. Michael Maximilien, Munindar P. Singh",1077
Doug Stacey,1078
Observations on the ODMG-93 proposal for an object-oriented database language,1079
"Laks V. S. Lakshmanan, Carson Kai-Sang Leung, Raymond T. Ng",1080
"Hongjun Lu, Kian-Lee Tan, Son Dao",1081
"S. Adali, P. Bonatti, M. L. Sapino, V. S. Subrahmanian",1082
Report on ISDO '00: the CAiSE*00 workshop on infrastructures for dynamic business-to-business service outsourcing,1083
"Alfons Kemper, Donald Kossmann, Florian Matthes",1084
Jumping on the NII bandwagon,1085
Multi-dimensional selectivity estimation using compressed histogram information,1086
"Martin S. Olivier, Sebastiaan H. von Solms",1087
Cache Conscious Indexing for Decision-Support in Main Memory,1088
Partitioned garbage collection of a large object store,1089
Form-Based Proxy Caching for Database-Backed Web Sites,1090
Brad Hammond,1091
Text databases: a survey of text models and systems,1092
"Arthur M. Keller, Julie Basu",1093
Towards an effective calculus for object query languages,1094
"AnHai Doan, Pedro Domingos, Alon Y. Halevy",1095
"Stella Gatziu, Andreas Geppert, Klaus R. Dittrich",1096
"Vladimir Zadorozhny, Louiqa Raschid, Maria Esther Vidal, Tolga Urhan, Laura Bright",1097
Charu C. Aggarwal,1098
"Zahir Tari, John Stokes, Stefano Spaccapietra",1099
"Ashok Joshi, William Bridge, Juan Loaiza, Tirthankar Lahiri",1100
"Stefano M. Trisolini, Maurizio Lenzerini, Daniele Nardi",1101
"Sophie Cluet, Claude Delobel, J&#233;r&#466;me Sim&#233;on, Katarzyna Smaga",1102
Wrapper generation for semi-structured Internet sources,1103
The Oracle Universal Server Buffer,1104
Performance of Data-Parallel Spatial Operations,1105
"Vijayshankar Raman, Joseph M. Hellerstein",1106
"Nick Roussopoulos, Yannis Kotidis",1107
Secure buffering in firm real-time database systems,1108
"Stelios Paparizos, Shurug Al-Khalifa, Adriane Chapman, H. V. Jagadish, Laks V. S. Lakshmanan, Andrew Nierman, Jignesh M. Patel, Divesh Srivastava, Nuwee Wiwatwattana, Yuqing Wu, Cong Yu",1109
Unix RDBMS: the next generation what are the Unix relational-database vendors doing to survive in the next generation of client/server environments,1110
Rule languages and internal algebras for rule-based optimizers,1111
A taxonomy for secure object-oriented databases,1112
XPath queries on streaming data,1113
On saying Enough already! in SQL,1114
Bruce E. Martin,1115
Efficient Search of Multi-Dimensional B-Trees,1116
A Multidatabase System for Tracking and Retrieval of Financial Data,1117
"Stanley Y.W. Su, Chunbo Huang, Joachim Hammer, Yihua Huang, Haifei Li, Liu Wang, Youzhong Liu, Charnyote Pluempitiwiriyawej, Minsoo Lee, Herman Lam",1118
Characterization of database access pattern for analytic prediction of buffer hit probability,1119
A 20/20 Vision of the VLDB-2020?,1120
"J&#252;rgen Frohn, Georg Lausen, Heinz Uphoff",1121
Linking Business to Deliver Value: A Data Management Challenge,1122
Marcel Kornacker,1123
"Tova Milo, Sagit Zohar",1124
Fast Nearest Neighbor Search in Medical Image Databases,1125
Cost-driven vertical class partitioning for methods in object oriented databases,1126
Exploratory mining and pruning optimizations of constrained associations rules,1127
"Richard L. Cole, Goetz Graefe",1128
"Eliseo Clementini, Paolino Di Felice",1129
"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",1130
Facilitating Multimedia Database Exploration through Visual Interfaces and Perpetual Query Reformulations,1131
Information integration on the Web: a view from AI and databases (report on IIWeb-03),1132
Data Manager for Evolvable Real-time Command and Control Systems,1133
Congressional samples for approximate answering of group-by queries,1134
"Erhard Rahm, Robert Marek",1135
"Yossi Matias, Jeffrey Scott Vitter, Min Wang",1136
Random I/O scheduling in online tertiary storage systems,1137
"Chris Jermaine, Anindya Datta, Edward Omiecinski",1138
"Daniel Barbar&#225;, Tomasz Imieli&#324;ski",1139
Mining Insurance Data at Swiss Life,1140
Reed M. Meseck,1141
The Cornell Jaguar project: adding mobility to PREDATOR,1142
HD-Eye: visual clustering of high dimensional data,1143
"Rakesh Agrawal, Edward L. Wimmers",1144
Data modelling in the large,1145
"Nitin Thaper, Sudipto Guha, Piotr Indyk, Nick Koudas",1146
A comprehensive XQuery to SQL translation using dynamic interval encoding,1147
SQL/XML is making good progress,1148
DECLARE and SDS: early efforts to commercialize deductive database technology,1149
Improving database design through the analysis of relationships,1150
STARTS: Stanford proposal for Internet meta-searching,1151
"A. Prasad Sistla, Clement T. Yu, Chengwen Liu, King Liu",1152
PUBLIC: A Decision Tree Classifier that Integrates Building and Pruning,1153
An open abstract-object storage system,1154
Ron Sacks-Davis,1155
Structures for manipulating proposed updates in object-oriented databases,1156
"Counting, enumerating, and sampling of execution plans in a cost-based query optimizer",1157
Fast algorithms for universal quantification in large databases,1158
S. Chakravarthy,1159
Vertical Data Migration in Large Near-Line Document Archives Based on Markov-Chain Predictions,1160
"S. Adali, M. L. Sapino, V. S. Subrahmanian",1161
Microsoft index turning wizard for SQL Server 7.0,1162
"Bruce K. Hillyer, Avi Silberschatz",1163
MV3R-Tree: A Spatio-Temporal Access Method for Timestamp and Interval Queries,1164
"Susan D. Urban, Suzanne W. Dietrich, Forouzan Golshani",1165
"Kenneth Salem, Kevin Beyer, Bruce Lindsay, Roberta Cochrane",1166
"Nabil R. Adam, Yelena Yesha",1167
"Tamer Kahveci, Ambuj K. Singh",1168
CORPORATE The Paradise Team,1169
 The TimesTen Team,1170
A pictorial query language for querying geographic databases using positional and OLAP operators,1171
Jos&#233; A. Blakeley,1172
Managing uncertainty in sensor database,1173
Supporting Procedural Constructs in SQL Compilers,1174
Metrics for Accessing Heterogeneous Data: Is There Any Hope? (Panel),1175
STREAM: the stanford stream data manager (demonstration description),1176
"Leslie D. Fife, Le Gruenwald",1177
High-Concurrency Locking in R-Trees,1178
Online Scaling in a Highly Available Database,1179
Database research at UT Arlington,1180
Towards a richer Web object model,1181
Space optimization in deductive databases,1182
Dynamic resource brokering for multi-user query execution,1183
A New SQL-like Operator for Mining Association Rules,1184
"Heiko Ludwig, Paul Grefen",1185
Bulk-Loading Techniques for Object Databases and an Application to Relational Data,1186
Ming-Chuan Wu,1187
Multi-Dimensional Database Allocation for Parallel Data Warehouses,1188
"Mary Fernandez, Daniela Florescu, Jaewoo Kang, Alon Levy, Dan Suciu",1189
Integrating Triggers and Declarative Constraints in SQL Database Sytems,1190
Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering,1191
"Arnon Rosenthal, Len Seligman, Catherine McCollum, Barbara Blaustein, Bhavani Thuraisingham, Edward Lafferty",1192
"Michael Steinbrunn, Guido Moerkotte, Alfons Kemper",1193
A Non-Uniform Data Fragmentation Strategy for Parallel Main-Menory Database Systems,1194
XBase: making your gigabyte disk queriable,1195
"Alexandros Nanopoulos, Yannis Theodoridis, Yannis Manolopoulos",1196
Data streams: fresh current or stagnant backwater? (panel),1197
Mining frequent patterns without candidate generation,1198
Top-k selection queries over relational databases: Mapping strategies and performance evaluation,1199
"Esther Pacitti, Pascale Minet, Eric Simon",1200
Data extraction and transformation for the data warehouse,1201
"Ouri Wolfson, Prasad Sistla, Son Dao, Kailash Narayanan, Ramya Raj",1202
Quickly generating billion-record synthetic databases,1203
From Data Independence to Knowledge Independence: An on-going Story,1204
"Alin Dobra, Minos Garofalakis, Johannes Gehrke, Rajeev Rastogi",1205
Report on the VLDB workshop on technologies for e-services (TES),1206
Algorithms for deferred view maintenance,1207
"Michael B&#246;hlen, Linas Bukauskas, Curtis Dyreson",1208
A mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary B+-trees,1209
"Hui-I Hsiao, Ming-Syan Chen, Philip S. Yu",1210
"David Lomet, Mark Tuttle",1211
Data grid management systems,1212
The CCUBE constraint object-oriented database system,1213
"Sumit Ganguly, Minos Garofalakis, Rajeev Rastogi",1214
"Soumen Chakrabarti, Byron Dom, Rakesh Agrawal, Prabhakar Raghavan",1215
Semantic Data Caching and Replacement,1216
"Fran&#231;ois Llirbat, Fran&#231;oise Fabret, Eric Simon",1217
"Marjorie Templeton, Herbert Henley, Edward Maros, Darrel J. Van Buer",1218
"Research in databases and data-intensive applications: Computer Science Dept. and FIZ, University of Karlsruhe",1219
DyDa: data warehouse maintenance in fully concurrent environments,1220
"Rune Hjelsvold, Roger Midtstraum",1221
"Volker Markl, Guy Lohman",1222
Access path support for referential integrity in SQL2,1223
Proxy-server architectures for OLAP,1224
"Chaitan Baru, Amarnath Gupta, Bertram Lud&#228;scher, Richard Marciano, Yannis Papakonstantinou, Pavel Velikhov, Vincent Chu",1225
"Stefan Berchtold, Christian B&#246;hm, Hans-Peter Kriegal",1226
Distributing queries over low-power wireless sensor networks,1227
"Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 1",1228
Scalable Techniques for Mining Causal Structures,1229
"Andrey Balmin, Thanos Papadimitriou, Yannis Papakonstantinou",1230
Reducing multidatabase query response time by tree balancing,1231
A study on the management of semantic transaction for efficient data retrieval,1232
A unified framework for enforcing multiple access control policies,1233
"Klemens B&#246;hm, Michael Mlivoncic, Hans-J&#246;rg Schek, Roger Weber",1234
The role of B2B engines in B2B integration architectures,1235
"Venky Harinarayan, Anand Rajaraman, Jeffrey D. Ullman",1236
"Chialin Chang, Anurag Acharya, Alan Sussman, Joel Saltz",1237
On supporting containment queries in relational database management systems,1238
Finding replicated Web collections,1239
An active functionality service for e-business applications,1240
The Ecobase project: database and web technologies for environmental information systems,1241
"R. L. Grossman, D. Hanley, X. Qin",1242
Object database evolution using separation of concerns,1243
Semantic video indexing: approach and issues,1244
A Cost Model for Clustered Object-Oriented Databases,1245
Sudarshan S. Chawathe,1246
Andreas Meier,1247
Guest Editorial,1248
Warping indexes with envelope transforms for query by humming,1249
Investigating XQuery for querying across database object types,1250
Towards a theory of cost management for digital libraries and electronic commerce,1251
"Beng Chin Ooi, Kian-Lee Tan, Aoying Zhou, Chin Hong Goh, Yingguang Li, Chu Yee Liau, Bo Ling, Wee Siong Ng, Yanfeng Shu, Xiaoyu Wang, Ming Zhang",1252
"Luis Gravano, Panagiotis G. Ipeirotis, H. V. Jagadish, Nick Koudas, S. Muthukrishnan, Divesh Srivastava",1253
Functional Properties of Information Filtering,1254
"Fabrizio Ferrandina, Thorsten Meyer, Roberto Zicari, Guy Ferran, Jo&#235;lle Madec",1255
Ontology-based Support for Digital Government,1256
An adaptive data replication algorithm,1257
"P. Roy, S. Seshadri, A. Silberschatz, S. Sudarshan, S. Ashwin",1258
Query unnesting in object-oriented databases,1259
"Werner Dreyer, Angelika Kotz Dittrich, Duri Schmidt",1260
"Charu C. Aggarwal, Philip S. Yu",1261
Converting relational to object-oriented databases,1262
"S. Bergamaschi, S. Castano, M. Vincini",1263
DeeDS towards a distributed and active real-time database system,1264
Transaction chopping: algorithms and performance studies,1265
"Masum Z. Hasan, Alberto O. Mendelzon, Dimitra Vista",1266
"Ashish Gupta, Inderpal S. Mumick, Kenneth A. Ross",1267
Semantic integrity support in SQL:1999 and commercial (object-)relational database management systems,1268
"Nenad Jukic, Svetlozar Nestorov, Susan Vrbsky",1269
Special issue on persistent object systems,1270
"Laura M. Haas, Michael J. Carey, Miron Livny, Amit Shukla",1271
Dynamic Load Balancing in Hierarchical Parallel Database Systems,1272
Data management issues in electronic commerce: guest editor's introduction,1273
Jeffrey D. Ullman,1274
"Hans-Peter Kriegel, Andreas M&#252;ller, Marco P&#246;tke, Thomas Seidl",1275
A general technique for querying XML documents using a relational database system,1276
Size separation spatial join,1277
"Nenad A. Jukic, Susan V. Vrbsky",1278
An ebXML infrastructure implementation through UDDI registries and RosettaNet PIPs,1279
Dieter Gawlick,1280
BIRCH: an efficient data clustering method for very large databases,1281
"Kristian Torp, Christian S. Jensen, Richard Thomas Snodgrass",1282
"Chuck Cranor, Theodore Johnson, Oliver Spataschek, Vladislav Shkapenyuk",1283
Generalizing GlOSS to Vector-Space Databases and Broker Hierarchies,1284
"Michael H. B&#246;hlen, Christian S. Jensen, Richard Thomas Snodgrass",1285
"Alfons Kemper, Donald Kossmann, Christian Wiesner",1286
User-oriented smart-cache for the Web: what you seek is what you get!,1287
"Ling Liu, Robert Meersman",1288
"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",1289
"Sihem Amer-Yahia, Mary Fern&#225;ndez, Divesh Srivastava, Yu Xu",1290
TelegraphCQ: continuous dataflow processing,1291
Locally adaptive dimensionality reduction for indexing large time series databases,1292
"Krishna Kant, Prasant Mohapatra",1293
Statistical synopses for graph-structured XML databases,1294
What Is the Nearest Neighbor in High Dimensional Spaces?,1295
Christian Hidber,1296
"Eva K&#252;hn, Thomas Tschernko, Konrad Schwarz",1297
"David Carmel, Yoelle Maarek, Aya Soffer",1298
"Eamonn Keogh, Kaushik Chakrabarti, Michael Pazzani, Sharad Mehrotra",1299
Opportunities in information management and assurance,1300
The Impact of Global Clustering on Spatial Database Systems,1301
"Scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies",1302
Content-Based Image Indexing,1303
"Terry Gaasterland, Jorge Lobo",1304
Leveraging the information asset,1305
Design principles for data-intensive Web sites,1306
"Yuri Breitbart, Raghavan Komondoor, Rajeev Rastogi, S. Seshadri, Avi Silberschatz",1307
"Phillippe Bonnet, Kyle Buza, Zhiyuan Chan, Victor Cheng, Randolph Chung, Takako Hickey, Ryan Kennedy, Daniel Mahashin, Tobias Mayr, Ivan Oprencak, Praveen Seshadri, Hubert Siu",1308
A Monte Carlo algorithm for fast projective clustering,1309
QuickStore: a high performance mapped object store,1310
Why and how to benchmark XML databases,1311
"Kun-Lung Wu, Philip S. Yu",1312
"Ashraf Aboulnaga, Alaa R. Alameldeen, Jeffrey F. Naughton",1313
Qualified Answers That Reflect User Needs and Preferences,1314
"Lin Guo, Feng Shao, Chavdar Botev, Jayavel Shanmugasundaram",1315
Tail recursion elimination in deductive databases,1316
"Alex G. B&#252;chner, Maurice D. Mulvenna",1317
Clark D. French,1318
Overview of the STanford Real-time Information Processor (STRIP),1319
Why I like working in academia,1320
Clustering Categorical Data: An Approach Based on Dynamical Systems,1321
Mining needle in a haystack: classifying rare classes via two-phase rule induction,1322
Jan Van den Bussche,1323
DBSim: a simulation tool for predicting database performance,1324
"Wei Wang, Haifeng Jiang, Hongjun Lu, Jeffrey Xu Yu",1325
Using sets of feature vectors for similarity search on voxelized CAD objects,1326
"Maria Halkidi, Yannis Batistakis, Michalis Vazirgiannis",1327
Garbage collection in object-oriented databases using transactional cyclic reference counting,1328
Alon Y. Halevy,1329
Temporal database system implementations,1330
Caching multidimensional queries using chunks,1331
"Khaled Yagoub, Daniela Florescu, Val&#233;rie Issarny, Patrick Valduriez",1332
Algebraic change propagation for semijoin and outerjoin queries,1333
Turbo-charging vertical mining of large databases,1334
H. J. Schek,1335
John Mylopoulos,1336
Charly Kleissner,1337
The XML typechecking problem,1338
A data mining application: customer retention at the Port of Singapore Authority (PSA),1339
Query by diagram: a graphical environment for querying databases,1340
"Yanlei Diao, Mehmet Altinel, Michael J. Franklin, Hao Zhang, Peter Fischer",1341
Aqua: A Fast Decision Support Systems Using Approximate Query Answers,1342
Robert Atkinson,1343
A Generic Approach to Bulk Loading Multidimensional Index Structures,1344
"Wei Li, Dengfeng Gao, Richard Thomas Snodgrass",1345
Jim Kleewein,1346
Gonzalo Navarro,1347
"S. Bressan, C. H. Goh, K. Fynn, M. Jakobisiak, K. Hussein, H. Kon, T. Lee, S. Madnick, T. Pena, J. Qu, A. Shum, M. Siegel",1348
The third manifesto,1349
Discovery of Influence Sets in Frequently Updated Databases,1350
"Michael Gillmann, Jeanine Weissenfels, German Shegalov, Wolfgang Wonner, Gerhard Weikum",1351
"Abdelsalam Helal, Hua Li",1352
"Amit P. Sheth, Krys Kochut, John A. Miller, Devashish Worah, Souvik Das, Chenye Lin, Devanand Palaniswami, John Lynch, Ivan Shevchenko",1353
"Fabio Casati, Ming-Chien Shan, Dimitrios Georgakopoulos",1354
"Database research at the Indian Institute of Technology, Bombay",1355
"Denise Draper, Alon Y. Halevy, Daniel S. Weld",1356
"Krithi Ramamritham, Nandit Soparkar",1357
Incomplete path expressions and their disambiguation,1358
"Mariano P. Consens, Tova Milo",1359
"Feng Tian, David J. DeWitt, Jianjun Chen, Chun Zhang",1360
"Michael Jaedicke, Bernhard Mitschang",1361
The Aqua approximate query answering system,1362
Information rules,1363
Reminiscences on Influential Papers,1364
Removing permissions in the flexible authorization framework,1365
CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,1366
Online Dynamic Reordering for Interactive Data Processing,1367
"John C. Shafer, Rakesh Agrawal",1368
"Bradley F. Burton, Victor W. Marek",1369
"Marisa S. Viveros, John P. Nearhos, Michael J. Rothman",1370
Dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,1371
Information sharing across private databases,1372
Design and implementation of advanced knowledge processing in the KBMS KRISYS,1373
"Jessica M. Phan, Raymond Ng",1374
Fast High-Dimensional Data Search in Incomplete Databases,1375
Wave-indices: indexing evolving databases,1376
Ensuring relaxed atomicity for flexible transactions in multidatabase systems,1377
"Hugh Darwen, C. J. Date",1378
Issues in Developing Very Large Data Warehouses,1379
"Gennady Antoshenkov, Mohamed Ziauddin",1380
Navigating large-scale semi-structured data in business portals,1381
"Angela Bonifati, Stefano Ceri",1382
"Banu &#214;zden, Alexandros Biliris, Rajeev Rastogi, Abraham Silberschatz",1383
XTRACT: a system for extracting document type descriptors from XML documents,1384
"Narayanan Krishnakumar, Arthur J. Bernstein",1385
"Ravishankar Ramamurthy, David J. DeWitt, Qi Su",1386
"Franz Baader, Manfred A. Jeusfeld, Werner Nutt",1387
"Peter G. Selfridge, Divesh Srivastava, Lynn O. Wilson",1388
SQLJ  Part 1: SQL routines using the Java programming language,1389
Polymorphism and type inference in database programming,1390
"Et tu, XML? The downfall of the relational empire (abstract)",1391
"Changzhou Wang, X. Sean Wang",1392
Towards an ODMG-Compliant Visual Object Query Language,1393
Adam Blum,1394
"Thomas Eiter, James J. Lu, Thomas Lukasiewicz, V. S. Subrahmanian",1395
Using metadata for the intelligent browsing of structured media objects,1396
A goal-driven auto-configuration tool for the distributed workflow management system mentorlite,1397
Nelson Mendon&#231;a Mattos,1398
Retrieval of Composite Multimedia Objects,1399
"Songting Chen, Yanlei Diao, Hongjun Lu, Zengping Tian",1400
Interviewing during a tight job market,1401
"R. J. Bayardo, Jr., W. Bohrer, R. Brice, A. Cichocki, J. Fowler, A. Halal, V. Kashyap, T. Ksiezyk, G. Martin, M. Nodine, M. Rashid, M. Rusinkiewicz, R. Shea, C. Unnikrishnan, A. Unruh, D. Woelk",1402
Multi-step processing of spatial joins,1403
1998,1404
On computing correlated aggregates over continual data streams,1405
ACM Multimedia '94 conference workshop on multimedia database management systems,1406
Searching in metric spaces by spatial approximation,1407
"Mining database structure; or, how to build a data quality browser",1408
Ensuring consistency in multidatabases by preserving two-level serializability,1409
Keynote Address,1410
"A. Biliris, T. A. Funkhouser, W. O'Connell, E. Panagos",1411
"Pradnya Karbhari, Michael Rabinovich, Zhen Xiao, Fred Douglis",1412
What can Hierarchies do for Data Warehouses?,1413
Altruistic locking,1414
Kjetil N&#248;rv&#229;g,1415
Storage and Retrieval of XML Data Using Relational Databases,1416
"Eric Hughes, Roman Ginis, Bhavani M. Thuraisingham, Peter C. Krupp, John A. Maurer",1417
Improving Performance in Replicated Databases through Relaxed Coherency,1418
Erratum-A database model for object dynamics,1419
"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",1420
"Giuseppe Sindoni, Leonardo Tininini, Amedea Ambrosetti, Cristina Bedeschi, Stefano De Francisci, Orietta Gargano, Rossella Molinaro, Mario Paolucci, Paola Patteri, Pina Ticca",1421
Panel: querying networked databases,1422
Metadata for integrating speech documents in a text retrieval system,1423
Implementing Lazy Database Updates for an Object Database System,1424
The Clio project: managing heterogeneity,1425
"M. W. Bright, A. R. Hurson, S. Pakzad",1426
Extracting entity profiles from semistructured information spaces,1427
"Francine Chen, Marti Hearst, Julian Kupiec, Jan Pedersen, Lynn Wilcox",1428
"Lory D. Molesky, Krithi Ramamritham",1429
QCluster: relevance feedback using adaptive clustering for content-based image retrieval,1430
"Haixun Wang, Wei Wang, Jiong Yang, Philip S. Yu",1431
Yannis E. Ioannidis,1432
Type-safe relaxing of schema consistency rules for flexible modelling in OODBMS,1433
Eric A. Brewer,1434
A pattern-based object calculus,1435
"Juliana Freire, Jayant R. Haritsa, Maya Ramanath, Prasan Roy, J&#233;r&#244;me Sim&#233;on",1436
Automated resolution of semantic heterogeneity in multidatabases,1437
"Theodore Johnson, Dennis Shasha",1438
The IMPRESS DDT: a database design toolbox based on a formal specification language,1439
Logical design for temporal databases with multiple granularities,1440
"Clara Nippl, Bernhard Mitschang",1441
"Sridhar Ramaswamy, Sameer Mahajan, Abraham Silberschatz",1442
"Suresh Kumar, Eng-Kee Kwang, Divyakant Agrawal",1443
"A. Biliris, S. Dar, N. Gehani, H. V. Jagadish, K. Ramamritham",1444
Oded Shmueli,1445
Approximate Query Translation Across Heterogeneous Information Sources,1446
"Alon Y. Levy, Inderpal Singh Mumick, Yehoshua Sagiv",1447
GENESYS: a system for efficient spatial query processing,1448
"N. R. Jennings, T. J. Norman, P. Faratin",1449
Functional-join processing,1450
"Inderpal Singh Mumick, Sheldon J. Finkelstein, Hamid Pirahesh, Raghu Ramakrishnan",1451
Materialized view selection and maintenance using multi-query optimization,1452
Engineering federated information systems: report of EEFIS '99 workshop,1453
Wavelet synopses with error guarantees,1454
"Fabio Casati, Ming-Chien Shan",1455
Efficient algorithms for mining outliers from large data sets,1456
"Walid Aref, Daniel Barbar&#225;, Padmavathi Vallabhaneni",1457
"Stefan De&#223;loch, Theo H&#228;rder, Nelson Mattos, Bernhard Mitschang, Joachim Thomas",1458
Computing Iceberg Queries Efficiently,1459
Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,1460
UnQL: a query language and algebra for semistructured data based on structural recursion,1461
Concurrency control in hierarchical multidatabase systems,1462
"Bettina Berendt, Myra Spiliopoulou",1463
Reconciling schemas of disparate data sources: a machine-learning approach,1464
Serge Abiteboul,1465
OPOSSUM: Desk-Top Schema Management through Customizable Visualization,1466
Low-Cost Compensation-Based Query Processing,1467
"TPC-D: The Challenges, Issues and Results",1468
Selectivity estimation in spatial databases,1469
"Leonidas Fegaras, Ramez Elmasri",1470
BOAT-optimistic decision tree construction,1471
"Sergey Melnik, Hector Garcia-Molina",1472
A Database Index to Large Biological Sequences,1473
"Anindya Datta, Kaushik Dutta, Helen Thomas, Debra VanderMeer,  Suresha, Krithi Ramamritham",1474
Learning response time for WebSources using query feedback and application in query optimization,1475
Leonid Libkin,1476
A logical foundation for deductive object-oriented databases,1477
"Peter Buneman, Wenfei Fan, J&#233;r&#244;me Sim&#233;on, Scott Weinstein",1478
"Don't Scrap It, Wrap It! A Wrapper Architecture for Legacy Data Sources",1479
"Chen-Chuan K. Chang, H&#233;ctor Garc&#237;a-Molina",1480
Richard Thomas Snodgrass,1481
An architecture to support scalable online personalization on the Web,1482
"Tiziana Catarci, Isabel F. Cruz",1483
Repositories and object oriented databases,1484
2001,1485
Larry J. Ellison,1486
"Tor Didriksen, C&#233;sar A. Galindo-Legaria, Eirik Dahle",1487
XMill: an efficient compressor for XML data,1488
Query by humming: in action with its technology revealed,1489
Real-time database - similarity and resource scheduling,1490
Algorithms for Materialized View Design in Data Warehousing Environment,1491
"Avi Silberschatz, Mike Stonebraker, Jeff Ullman",1492
"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",1493
"Tei-Wei Kuo, Aloysius K. Mok",1494
2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,1495
Krishna G. Kulkarni,1496
"Azer Bestavros, Spyridon Braoudakis",1497
Ralf Hartmut G&#252;ting,1498
"Gayatri Sathe, Sunita Sarawagi",1499
"Elena Baralis, Stefano Paraboschi, Ernest Teniente",1500
Dynamic content acceleration: a caching solution to enable scalable dynamic Web page generation,1501
Analyzing Quantitative Databases: Image is Everything,1502
Selectivity Estimation in Extensible Databases - A Neural Network Approach,1503
A Performance Evaluation of OID Mapping Techniques,1504
Databases for networks,1505
