.AHI,sy!y28v69vyyr,G:IDJNZ,..:BDJNZ
DHD,z!75v3n1qz25r,F:IDJNZ,.I:B.JNZ
.BAD,z!75v3n1qz25r,C:IIJcZ,E:CEJcZ
HGA,nyyrtvn17nv5,G:IIJNZ,..:DDJNZ
ABCG,syvtu767n76,C:.EJcZ,F:BDJcZ
.DEH,nv575n9rypr17r5,.:DDJcZ,F:DBJcZ
ACAB,25ov7?,.I:CDJNZ,A:AIJcZ
DFF,nv575n9rypr17r5,F:IDJNZ,.I:B.JNZ
.GAE,uryy2syvtu7,H:.DJNZ,.A:.GJcZ
AEE,syvtu79vr0,G:DDJNZ,..:CDJNZ
.FB,025yq-syvtu7-75npxr5,F:IIJNZ,H:DDJNZ
EIH,48vpx75v3,.:IDJcZ,A:BDJcZ
AGF,48vpx75v3,E:BIJcZ,F:ADJcZ
.GF,nn,E:IIJNZ,F:BIJNZ
.DCE,uryy2syvtu7,F:.IJNZ,H:BDJNZ
.A.A,uryy2syvtu7,.I:ADJNZ,E:CCJcZ
GII,48vpx75v3,A:DDJcZ,C:CHJcZ
FAH,t2s2 ,.I:CIJNZ,A:CDJcZ
FAI,081qr5t5281q,.I:CIJNZ,A:CDJcZ
.AIG,syvtu7n55v9ny,.I:.DJNZ,.A:.IJcZ
AAI.,86n72qn!,.A:.DJcZ,A:CDJcZ
EDH,sy!y28v69vyyr,D:BIJcZ,E:CIJcZ
EII,z!5n7r3yn1,.:IDJcZ,A:BDJcZ
D.H,3n1!1w,E:IIJNZ,H:AIJNZ
.IFF,025yq-syvtu7-75npxr5,..:BDJNZ,A:ADJcZ
.GDF,3n1!1w,.:CDJcZ,G:AFJNZ
EEB,syvtu79vr0,D:BIJcZ,E:CIJcZ
A..B,3n1!1w,F:BIJNZ,G:IIJNZ
ACII,3n1!1w,.:AHJcZ,C:.FJcZ
..FF,75n9ry2pv7!,F:ADJNZ,..:.IJNZ
A.GD,o86v1r6675n9ryy2t8r,.A:.DJcZ,A:CDJcZ
AIC.,zp2,F:IIJcZ,.I:.DJcZ
.E.I,z!75v3n1qz25r,..:CDJNZ,A:IIJcZ
.AGC,nv575n9rypr17r5,G:IDJNZ,..:BDJNZ
EID,syvtu76,.:IDJcZ,A:BDJcZ
.BFD,0rn7ur5,G:ADJcZ,..:DIJcZ
.DDE,syvtu79vr0,F:.IJNZ,H:BDJNZ
.DE.,o26721,F:.IJNZ,H:BDJNZ
AABA,sy!7rp2zz,A:DDJcZ,D:DDJcZ
BDF,sy!y28v69vyyr,..:DDJNZ,E:.FJcZ
FIC,s2 o86v1r66,.A:DFJcZ,D:.DJcZ
.CA.,25ov7?,E:DHJNZ,.I:BCJNZ
.E..,syvtu7n55v9ny,..:CDJNZ,A:IIJcZ
.GF.,syvtu76,A:DDJcZ,D:IIJcZ
A.,8n,G:C.JNZ,H:DCJNZ
BDG,syvtu767n76,..:DDJNZ,E:.FJcZ
E.E,o26721,.:IDJcZ,A:BDJcZ
ACBE,syvtu767n76,F:BDJNZ,H:A.JNZ
CBF,86n72qn!,.A:IIJNZ,.:CDJcZ
.F.C,syvtu7n55v9ny,C:IIJcZ,E:CIJcZ
.I.F,uryy2syvtu7,A:DBJcZ,C:CGJcZ
CA.,081qr5t5281q,.A:IIJNZ,.:CDJcZ
.IHA,z!5n7r3yn1,E:IIJNZ,F:ABJNZ
.FHI,0rn7ur5,F:.IJNZ,H:CIJNZ
HBI,3n1!1w,F:BDJNZ,H:CBJNZ
GAG,3n1!1w,H:IIJcZ,.A:.DJNZ
.DFB,syvtu76,.:DDJcZ,F:DBJcZ
AFE,syvtu7r 3y25r5,E:BIJcZ,F:ADJcZ
.FAH,025yq-syvtu7-75npxr5,C:ADJcZ,.A:AHJNZ
BAE,uryy2syvtu7,..:IDJNZ,C:DFJcZ
.AG,nyyrtvn17nv5,G:AIJcZ,H:AIJcZ
AIIF,025yq-syvtu7-75npxr5,G:BDJNZ,..:DIJNZ
ADC,nyyrtvn17nv5,C:DDJcZ,G:IDJcZ
A.HE,75n9ry2pv7!,.A:.DJcZ,A:CDJcZ
..HG,3n1!1w,.I:.DJNZ,.A:.IJcZ
.B.A,sy!y28v69vyyr,C:IIJcZ,E:CEJcZ
