,0
7:23 AM,2501
252,2502
7:55 PM,2503
2:53 PM,2504
49,2505
1722,2506
2301,2507
1957,2508
2255,2509
788,2510
4:55 PM,2511
857,2512
1096,2513
1100,2514
258,2515
361,2516
447,2517
2272,2518
2099,2519
1438,2520
2083,2521
2367,2522
9:55 AM,2523
987,2524
1920,2525
884,2526
748,2527
783,2528
1111,2529
1891,2530
296,2531
1234,2532
879,2533
1286,2534
842,2535
1460,2536
2216,2537
974,2538
2138,2539
686,2540
603,2541
1797,2542
175,2543
1868,2544
102,2545
875,2546
262,2547
1725,2548
1943,2549
2269,2550
795,2551
2381,2552
143,2553
2115,2554
1112,2555
791,2556
1621,2557
1294,2558
1380,2559
1332,2560
1368,2561
1674,2562
2187,2563
1354,2564
1786,2565
5:50 AM,2566
2174,2567
1810,2568
1997,2569
74,2570
mytripandmore,2571
442,2572
169,2573
669,2574
2061,2575
178,2576
1762,2577
1463,2578
9:05 AM,2579
498,2580
1925,2581
956,2582
mco,2583
1476,2584
1337,2585
887,2586
1682,2587
7:03 PM,2588
12:05 AM,2589
1390,2590
1946,2591
437,2592
1399,2593
2395,2594
248,2595
570,2596
113,2597
46,2598
663,2599
1792,2600
190,2601
3:33 PM,2602
4:05 PM,2603
991,2604
1932,2605
744,2606
1081,2607
843,2608
149,2609
286,2610
1028,2611
244,2612
1846,2613
1771,2614
1125,2615
116,2616
1210,2617
1841,2618
2:22 PM,2619
126,2620
268,2621
423,2622
287,2623
1067,2624
1228,2625
2238,2626
2251,2627
1051,2628
den,2629
1207,2630
912,2631
1553,2632
2419,2633
467,2634
7:00 PM,2635
1504,2636
8:15 AM,2637
2097,2638
1003,2639
1159,2640
1712,2641
1949,2642
31,2643
108,2644
1020,2645
2274,2646
1673,2647
2373,2648
47,2649
2184,2650
666,2651
11:55 AM,2652
1635,2653
653,2654
1453,2655
608,2656
1711,2657
941,2658
myrateplan,2659
1740,2660
1099,2661
1558,2662
30,2663
1113,2664
flightexplorer,2665
565,2666
1420,2667
1637,2668
904,2669
606,2670
516,2671
896,2672
1424,2673
1365,2674
2166,2675
2118,2676
351,2677
645,2678
348,2679
1909,2680
1972,2681
2407,2682
1467,2683
850,2684
7:35 PM,2685
1981,2686
2204,2687
915,2688
1845,2689
177,2690
1510,2691
240,2692
2036,2693
1849,2694
2175,2695
2376,2696
674,2697
820,2698
117,2699
1847,2700
1533,2701
1366,2702
1763,2703
341,2704
1056,2705
1699,2706
699,2707
464,2708
545,2709
